scan_index,t,x,y,theta,true_x,true_y,true_theta,position_error_m,heading_error_rad,ess,beams,mean_log_likelihood,best_particle,best_particle_weight,candidate_cluster_mass,candidate_cluster_count,selected_cluster_mass,selected_switched,previous_cluster_mass,previous_cluster_count,hypothesis_switches,true_nearest_particle_weight,true_nearest_particle_rank,true_cluster_mass,true_cluster_count
208,46.0,7.2415676020650865,-11.830722937983106,-3.1113332051792564,-11.7,-7.169565,1.570796,19.506649546921803,1.60105610200033,2334.0443104059405,56,-10.610526666666667,5,0.0005320067211074741,0.9999999984789532,2910,0.9999999984789532,0,0.9999999984789532,2910,7,1.0749920151954917e-190,2972,0.0,0
210,46.4,7.102804154066995,-11.829767136137015,3.1247463089304754,-11.7,-7.030435,1.570796,19.40564435954541,1.5539503089304754,646.8064889398016,56,-15.19076,25,0.0037202868995423037,0.999999999999955,2910,0.999999999999955,0,0.999999999999955,2910,7,0.0,2983,0.0,0
212,46.8,6.969638200688335,-11.823562483672859,3.0785436637815984,-11.7,-6.891304,1.570796,19.31016738131402,1.5077476637815983,724.6907045488082,56,-13.435473333333336,126,0.0036828292801285504,0.9999999516149034,2910,0.9999999516149034,0,0.9999999516149034,2910,7,1.68961367761281e-42,2916,1.68961367761281e-42,1
214,47.2,6.823435827053683,-11.817052744605972,3.1020811357117513,-11.7,-6.752174,1.570796,19.203402603094517,1.5312851357117512,1825.0893872352572,56,-11.133620000000002,32,0.0007559184685215235,0.9999999945492737,2910,0.9999999945492737,0,0.9999999945492737,2910,7,1.653297880560478e-151,2965,0.0,0
216,47.6,6.673720824399963,-11.817333463598349,-3.138049973013185,-11.7,-6.613043,1.570796,19.096550897020368,1.5743393341664016,501.92276992283126,56,-15.556539999999998,460,0.004245848738889953,1.0,2910,1.0,0,1.0,2910,7,2.08564017e-316,2965,0.0,0
218,48.0,6.536599937597188,-11.817408258375458,-3.1383081565821653,-11.7,-6.473913,1.570796,19.00332915202625,1.5740811505974206,2694.9964537511846,56,-9.389773333333334,6,0.00040420288142700185,0.9999999999999273,2910,0.9999999999999273,0,0.9999999999999273,2910,7,2.6428353242738832e-64,2936,0.0,0
220,48.4,6.404509080924718,-11.813931882428957,3.121315215051222,-11.7,-6.334783,1.570796,18.915451925267554,1.5505192150512217,1709.6114391903504,56,-11.113846666666667,267,0.0010094351677181767,1.0,2910,1.0,0,1.0,2910,7,5.37364496590243e-116,2931,0.0,0
222,48.8,6.268323961964367,-11.812338445279346,3.1308884832407244,-11.7,-6.195652,1.570796,18.825722632257374,1.5600924832407244,1518.9428816164059,56,-10.36384,1976,0.001271319701647038,1.0,2910,1.0,0,1.0,2910,7,2.3180931049375873e-158,2929,0.0,0
224,49.2,6.132523743163698,-11.81139257808023,3.1366800444586063,-11.7,-6.056522,1.570796,18.738127932665805,1.5658840444586062,2599.8836159906373,56,-9.286386666666667,5,0.0004296748275690072,0.9999999548069107,2910,0.9999999548069107,0,0.9999999548069107,2910,7,5.923650598933931e-105,2950,0.0,0
226,49.6,5.99362535456123,-11.810780766516025,3.137926656434264,-11.7,-5.917391,1.570796,18.64930082141547,1.567130656434264,2261.3641667390084,56,-9.80098,5,0.0005262575235553959,0.999999999993695,2910,0.999999999993695,0,0.999999999993695,2910,7,1.8272448396109886e-206,2952,0.0,0
228,50.0,5.8533411419342825,-11.81053925888203,3.138947886574786,-11.7,-5.778261,1.570796,18.560931179165113,1.5681518865747859,1938.4382713252228,56,-9.964846666666666,6,0.0006438185916176212,1.0,2910,1.0,0,1.0,2910,7,4.894514462631748e-308,2951,0.0,0
230,50.4,5.716530465546196,-11.810613084447589,3.1397408744869986,-11.7,-5.63913,1.570796,18.477628011163162,1.5689448744869985,1665.492709443058,56,-10.442300000000001,6,0.0007849681750543328,1.0,2910,1.0,0,1.0,2910,7,0.0,2978,0.0,0
232,50.8,5.580516269181366,-11.811073793414746,-3.1391059803845835,-11.7,-5.5,1.570796,18.396899058139343,1.5732833267950028,1413.2739418612916,56,-10.780846666666669,6,0.0009659228158893386,1.0,2910,1.0,0,1.0,2910,7,0.0,2985,0.0,0
234,51.2,5.4418851909351655,-11.811276397315334,3.139287953980828,-11.7,-5.36087,1.570796,18.315347951642327,1.568491953980828,2629.6041022410886,56,-8.863473333333333,5,0.0004214467481164012,0.9995754585878076,2910,0.9995754585878076,0,0.9995754585878076,2910,7,2.9806143989379486e-17,2916,2.9806143989379486e-17,1
236,51.6,5.296223609361421,-11.805251906648696,3.0890231500795844,-11.7,-5.221739,1.570796,18.22674570984696,1.5182271500795843,814.9140618213637,56,-13.036313333333334,2876,0.003154641953509053,0.9998808261827551,2910,0.9998808261827551,0,0.9998808261827551,2910,7,5.983543116778187e-34,2917,5.983543116778187e-34,1
238,52.0,5.156863770910164,-11.801017201642303,3.1075423645289,-11.7,-5.082609,1.570796,18.146373327883403,1.5367463645289,2119.4100134923933,56,-9.452813333333333,12,0.0006080644963779988,0.9999345754347256,2910,0.9999345754347256,0,0.9999345754347256,2910,7,1.6592268075242565e-283,2997,0.0,0
240,52.4,5.026826586342,-11.796910579540384,3.0814261361951347,-11.7,-4.943478,1.570796,18.076400796946917,1.5106301361951346,1287.217441651557,56,-10.936533333333335,2619,0.0022729709666050903,0.9999998477026959,2910,0.9999998477026959,0,0.9999998477026959,2910,7,2.9199486380583723e-38,2914,0.0,0
242,52.8,4.889798160884877,-11.79181067443681,3.108003287231879,-11.7,-4.804348,1.570796,18.001278778063153,1.5372072872318787,1681.5663032356874,56,-11.264886666666667,62,0.0008403163443988367,0.9998907347490078,2910,0.9998907347490078,0,0.9998907347490078,2910,7,1.959776785792937e-83,2946,0.0,0
244,53.2,4.7521003468125675,-11.788402049488234,3.1020895632337218,-11.7,-4.665217,1.570796,17.927949438539894,1.5312935632337217,1300.7093354138378,56,-11.449320000000002,973,0.0016814763087688747,0.9999502292510123,2910,0.9999502292510123,0,0.9999502292510123,2910,7,8.03355716078651e-167,2947,0.0,0
246,53.6,4.621221137576722,-11.785449564396282,3.1213982700549288,-11.7,-4.526087,1.570796,17.86282744313003,1.5506022700549287,2000.863145795949,56,-9.714093333333333,1,0.0006297085685419305,0.9999999997522826,2911,0.9999999997522826,0,0.9999999997522826,2911,7,8.185832648531988e-90,2948,0.0,0
248,54.0,4.479907868747707,-11.783997828482681,3.1326970676077037,-11.7,-4.386957,1.570796,17.790605151579406,1.5619010676077036,1549.215035403873,56,-10.053913333333334,1,0.0008416873497663083,0.999999999999999,2911,0.999999999999999,0,0.999999999999999,2911,7,6.751091865932417e-174,2944,0.0,0
250,54.4,4.3434613704610285,-11.784217326296604,3.140896781439811,-11.7,-4.247826,1.570796,17.72540117934017,1.5701007814398111,2063.835711504918,56,-11.015720000000002,6,0.0006288118941967048,0.9999997094914983,2910,0.9999997094914983,0,0.9999997094914983,2910,7,1.3340254911420437e-263,2985,0.0,0
252,54.8,4.203010971860179,-11.784911121031161,-3.140879291650001,-11.7,-4.108696,1.570796,17.658709934631485,1.571510015529585,1831.2806130411454,56,-10.582986666666667,14,0.0007424696303780779,0.9999999516852333,2910,0.9999999516852333,0,0.9999999516852333,2910,7,0.0,2976,0.0,0
254,55.2,4.0633330482107635,-11.786070674366389,-3.1366516530703095,-11.7,-3.969565,1.570796,17.594897832787083,1.5757376541092774,1572.835287448164,56,-10.579553333333333,43,0.0009185697487474382,0.9999999974640379,2911,0.9999999974640379,0,0.9999999974640379,2911,7,0.0,2988,0.0,0
256,55.6,3.9205341798414186,-11.787012259252231,-3.138380832288603,-11.7,-3.830435,1.570796,17.530208491231466,1.5740084748909828,2547.9951653717453,56,-8.731166666666667,0,0.0004527266891115865,0.9999685960427428,2911,0.9999685960427428,0,0.9999685960427428,2911,7,4.53781259978627e-237,2993,0.0,0
258,56.0,3.78337136942574,-11.787647598421701,-3.137817608362626,-11.7,-3.691304,1.570796,17.472423089750798,1.5745716988169607,2235.3859413725095,56,-8.364413333333335,3,0.0005455591293303633,0.9999975354691859,2911,0.9999975354691859,0,0.9999975354691859,2911,7,0.0,2998,0.0,0
260,56.4,3.64969437880531,-11.788543912513042,-3.137647914899307,-11.7,-3.552174,1.570796,17.41984233161935,1.574741392280279,1902.65034788149,56,-8.863313333333334,26,0.000683342738910053,0.9999999008054068,2911,0.9999999008054068,0,0.9999999008054068,2911,7,0.0,2961,0.0,0
262,56.8,3.5143924808013174,-11.787524895463742,3.1325610813325633,-11.7,-3.413043,1.570796,17.366913530541737,1.5617650813325632,1371.5801965549929,56,-10.099553333333334,1723,0.0012962467185801381,0.9999903364230974,2910,0.9999999890319677,0,0.9999999890319677,2911,7,0.0,2970,0.0,0
264,57.2,3.3734365327816302,-11.787264527547087,3.138831574132817,-11.7,-3.273913,1.570796,17.311430996292138,1.568035574132817,2610.8066887037285,56,-10.189593333333333,0,0.0004275790291845283,0.9999990018590756,2910,0.9999990018590756,0,0.9999990018590756,2910,7,5.507067661611386e-40,2918,5.507067661611386e-40,1
266,57.6,3.2356620482526903,-11.78780718079357,3.140394743206618,-11.7,-3.134783,1.570796,17.26119428930148,1.569598743206618,2258.8124724729337,56,-10.587733333333333,0,0.0005291443771212518,0.9999999945314331,2910,0.9999999945314331,0,0.9999999945314331,2910,7,3.896088525999384e-79,2917,3.896088525999384e-79,1
268,58.0,3.099294894066389,-11.78888629013952,-3.140504038506783,-11.7,-2.995652,1.570796,17.214531612647058,1.5718852686728033,1869.5996088190273,56,-11.37498,0,0.0006802970770465318,0.9999999999249586,2910,0.9999999999249586,0,0.9999999999249586,2910,7,1.0726751269996718e-125,2918,1.0726751269996718e-125,1
270,58.4,2.957094830705766,-11.789701545510457,-3.1368560995721326,-11.7,-2.856522,1.570796,17.16485146072136,1.5755332076074533,1556.456305794008,56,-11.578873333333332,42,0.0008606187899084609,0.9999999999906706,2911,0.9999999999906706,0,0.9999999999906706,2910,7,5.430044215138685e-174,2919,5.430044215138685e-174,1
272,58.8,2.8158431837418094,-11.790873047749834,-3.136625363882656,-11.7,-2.717391,1.570796,17.11834629296364,1.5757639432969308,2592.934742877605,56,-7.986313333333334,1,0.0004378232628887638,0.9999999999811321,2910,0.9999999999811321,0,0.9999999999811321,2910,7,4.386616288315399e-144,2976,4.386616288315399e-144,1
274,59.2,2.6803348718109987,-11.79740881622048,-3.0987697803128786,-11.7,-2.578261,1.570796,17.08176564301086,1.6136195268667077,1159.0584759157534,56,-10.951693333333333,80,0.0017445343559960552,0.9999999999999999,2911,0.9999999999999999,0,0.9999999999999999,2911,7,3.4703668005240186e-300,2977,3.4703668005240186e-300,1
276,59.6,2.540931464836448,-11.801791340899175,-3.110794965391189,-11.7,-2.43913,1.570796,17.042991414964003,1.6015943417883973,2499.3425765828288,56,-9.375553333333334,0,0.00046164961354578,0.9996220268240313,2910,0.9996220268240313,0,0.9996220268240313,2910,7,5.366169074072089e-39,2918,0.0,0
278,60.0,2.4017451425219685,-11.8050152252222,-3.1197301155359973,-11.7,-2.3,1.570796,17.00601453887264,1.5926591916435895,2088.7724852609826,56,-9.45124,11,0.0005901285713903631,0.999619935705824,2910,0.999619935705824,0,0.999619935705824,2910,7,1.8374366501155144e-71,2919,0.0,0
280,60.4,2.2596384457603453,-11.799371671916433,3.1064786439639733,-11.7,-2.16087,1.570796,16.96385038886768,1.5356826439639732,433.2134893333364,56,-15.607493333333334,614,0.005794583759495354,0.9999727602058142,2910,0.9999727602058142,0,0.9999727602058142,2910,7,3.2395451886972237e-103,2918,0.0,0
282,60.8,2.1149506612494307,-11.797242788390502,3.119401290082093,-11.7,-2.021739,1.570796,16.923750650774583,1.5486052900820928,2412.9814577230304,56,-9.362113333333335,12,0.0004987705473567212,0.9999999700376704,2911,0.9999999700376704,1,0.9999999700376703,2910,8,5.941393346008429e-33,2917,5.941393346008429e-33,1
284,61.2,1.9862860491872563,-11.793176572409555,3.086383930317825,-11.7,-1.882609,1.570796,16.897744684645744,1.515587930317825,1263.4325121917357,56,-11.343493333333335,2082,0.0025126290968256705,0.9999999999999986,2910,0.9999999999999986,0,0.9999999999999986,2910,8,1.5978835215553793e-60,2917,1.5978835215553793e-60,1
286,61.6,1.8409828676681361,-11.788957130987866,-3.123416387227983,-11.7,-1.743478,1.570796,16.860304504770806,1.5889729199516032,147.05185062978967,56,-16.27235333333333,2048,0.018870596075485933,0.9878466473581948,2910,0.9878466473581948,0,0.9878466473581948,2910,8,2.4893702904658062e-55,2923,2.4893702904658062e-55,2
288,62.0,1.7050393656552303,-11.791692236934178,-3.129148449383838,-11.7,-1.604348,1.570796,16.83677709648026,1.5832408577957484,2626.345860555088,56,-9.858126666666669,1,0.00041986770171273586,0.9956914667483308,2876,0.9956914667483308,0,0.9956914667483308,2876,8,1.2744738526497532e-154,2972,1.2744738526497532e-154,1
290,62.4,1.5628671766394042,-11.79334605815572,-3.1300067113473653,-11.7,-1.465217,1.570796,16.809934431374188,1.582382595832221,2267.9967310151087,56,-10.232246666666667,3,0.0005210740861950719,0.9981039686156638,2876,0.9981039686156638,0,0.9981039686156638,2876,8,0.0,2999,0.0,1
292,62.8,1.4257369385122765,-11.795140004612422,-3.134699566037965,-11.7,-1.326087,1.570796,16.78946220080947,1.5776897411416215,1824.2103274100032,56,-10.96854,23,0.000707575756761058,0.9993222424540908,2876,0.9993222424540908,0,0.9993222424540908,2876,8,0.0,2999,0.0,1
294,63.2,1.2938590623722233,-11.79396489249158,3.0935270287349352,-11.7,-1.186957,1.570796,16.773460876163018,1.5227310287349352,403.4179099690904,56,-13.752713333333338,1037,0.007380998355409824,0.93260563435803,2697,0.9996493006910007,0,0.9996493006910007,2876,8,0.0,2982,0.0,1
296,63.6,1.1516810862602531,-11.790085866751106,3.1136937624783103,-11.7,-1.047826,1.570796,16.74998071007101,1.5428977624783102,2136.391915687413,56,-10.229133333333333,16,0.000597589480807365,0.9999708357421551,2909,0.9999708357421551,0,0.9999708357421551,2909,8,9.296582545911346e-144,2965,0.0,0
