scan_index,t,x,y,theta,true_x,true_y,true_theta,position_error_m,heading_error_rad,ess,beams,mean_log_likelihood,best_particle,best_particle_weight,candidate_cluster_mass,candidate_cluster_count,selected_cluster_mass,selected_switched,previous_cluster_mass,previous_cluster_count,pending_mean_candidate_mass,pending_mean_selected_mass,pending_count,hypothesis_switches,true_nearest_particle_weight,true_nearest_particle_rank,true_cluster_mass,true_cluster_count
158,36.0,-3.976672807174558,11.73039859063795,3.132316769744401,0.761538,-11.7,0.0,23.9046903299205,3.132316769744401,2151.977548345815,56,-9.72662,41,0.0006031512113256741,0.9999999999998176,2910,0.9999999999998176,0,0.9999999999998176,2910,0.9999999999998176,0.9999999999998176,0,2,7.2604636902134785e-68,2915,7.2604636902134785e-68,1
160,36.4,-4.11479367925662,11.73163881257815,3.1319694900395665,0.9,-11.7,0.0,23.962258931257523,3.1319694900395665,1741.0009479041385,56,-10.697486666666666,52,0.0008156350961039595,1.0,2910,1.0,0,1.0,2910,1.0,1.0,0,2,3.568466658942357e-102,2915,3.568466658942357e-102,1
162,36.8,-4.253840102758268,11.733151324260515,3.135129639281296,1.038462,-11.7,0.0,24.023343700087878,3.135129639281296,1420.4212999829933,56,-11.224480000000002,52,0.0010781197081293587,1.0000000000000002,2910,1.0000000000000002,0,1.0000000000000002,2910,1.0000000000000002,1.0000000000000002,0,2,1.9821974787016278e-138,2915,1.9821974787016278e-138,1
164,37.2,-4.390449314774063,11.734495310145922,3.135916854257065,1.176923,-11.7,0.0,24.086743344266445,3.135916854257065,2520.7469872091006,56,-10.0789,0,0.0004560465804704936,0.9999999993747789,2912,0.9999999993747789,0,0.9999999993747788,2911,0.9999999993747789,0.9999999993747788,0,2,5.549755946544851e-49,2917,0.0,0
166,37.6,-4.52800871287902,11.735504556522432,3.136935108293875,1.315385,-11.7,0.0,24.153014799450972,3.136935108293875,2109.9347696121736,56,-10.224613333333334,7,0.0005982802399636847,0.9999999999999998,2912,0.9999999999999998,0,0.9999999999999998,2911,0.9999999999999998,0.9999999999999998,0,2,4.983023814276153e-88,2917,0.0,0
168,38.0,-4.665909669814688,11.736277076005386,3.1361376426199006,1.453846,-11.7,0.0,24.222107518577417,3.1361376426199006,1730.0302334056978,56,-10.913186666666666,7,0.0007864663837474882,1.0,2912,1.0,0,1.0,2911,1.0,1.0,0,2,1.3007373881066439e-128,2915,0.0,0
170,38.4,-4.805655793571306,11.736897149842035,3.136274126733386,1.592308,-11.7,0.0,24.29448679672248,3.136274126733386,1448.7835326464099,56,-11.227726666666667,7,0.0010097481666532545,1.0,2912,1.0,0,1.0,2911,1.0,1.0,0,2,3.1779657912973953e-168,2915,0.0,0
172,38.8,-4.941914258384343,11.737877074240249,3.1363553171162675,1.730769,-11.7,0.0,24.36921795244811,3.1363553171162675,2542.347594565039,56,-10.2597,4,0.0004535388352139168,1.0,2910,1.0,0,1.0,2910,1.0,1.0,0,2,2.834054084292077e-31,2913,0.0,0
174,39.2,-5.084361146163446,11.740907444662145,3.119057615593235,1.869231,-11.7,0.0,24.45053344130559,3.119057615593235,1694.671698420109,56,-11.545493333333335,10,0.000994382425717492,0.9999999999999999,2910,0.9999999999999999,0,0.9999999999999999,2910,0.9999999999999999,0.9999999999999999,0,2,4.556463172346393e-58,2913,0.0,0
176,39.6,-5.212324413780547,11.742723753217206,3.128089469140505,2.007692,-11.7,0.0,24.52936880526922,3.128089469140505,1412.5842179484562,56,-10.452526666666667,745,0.0014312217295737294,0.9999999999999999,2910,0.9999999999999999,0,0.9999999999999999,2910,0.9999999999999999,0.9999999999999999,0,2,6.839747271850426e-82,2913,0.0,0
178,40.0,-5.351780640314903,11.744624519891044,3.132379130548023,2.146154,-11.7,0.0,24.614415344450304,3.132379130548023,2596.5345039929875,56,-9.861466666666667,6,0.0004434927445299685,0.9999999999997407,2910,0.9999999999997407,0,0.9999999999997407,2910,0.9999999999997407,0.9999999999997407,0,2,4.434927445299686e-304,2999,4.434927445299686e-304,1
180,40.4,-5.417481795914014,11.745222573235285,3.13838190987517,2.284615,-11.7,0.0,24.677940687224496,3.13838190987517,1828.411103174541,56,-10.121260000000001,58,0.000855190977866848,1.0000000000000002,2910,1.0000000000000002,0,1.0000000000000002,2910,1.0000000000000002,1.0000000000000002,0,2,0.0,2994,0.0,1
182,40.8,-5.476715679711476,11.745794617028785,-3.1409093848534653,2.423077,-11.7,0.0,24.74089751012115,3.1409093848534653,1052.595037819543,56,-11.219826666666668,89,0.0018692551587184579,1.0,2910,1.0,0,1.0,2910,1.0,1.0,0,2,0.0,2956,0.0,1
184,41.2,-5.524706315695718,11.746313922302388,-3.140434790822774,2.561538,-11.7,0.0,24.801552041682232,3.140434790822774,1778.8210921151497,56,-10.408173333333334,70,0.0010798902777555048,0.9999999976040863,2910,0.9999999976040863,0,0.9999999976040863,2910,0.9999999976040863,0.9999999976040863,0,2,2.304095050998566e-95,2951,0.0,0
186,41.6,-5.655169893554721,11.746602536342925,3.1415885941841157,2.7,-11.7,0.0,24.890802205782872,3.1415885941841157,1473.8924269851589,56,-9.781340000000002,78,0.0013813258861375762,0.9999999999999987,2910,0.9999999999999987,0,0.9999999999999987,2910,0.9999999999999987,0.9999999999999987,0,2,3.5642214997832945e-184,2950,0.0,0
188,42.0,-5.581769822311007,11.751210060465104,-3.1320021164820315,2.838462,-11.7,0.0,24.917053542534248,3.1320021164820315,374.265232620499,56,-14.035766666666667,1622,0.0156050590589602,0.9999374738758215,2910,0.9999374738758215,0,0.9999374738758215,2910,0.9999374738758215,0.9999374738758215,0,2,1.30291633819616e-56,2927,8.474007830774474e-53,2
190,42.4,-5.71846190508056,11.750890077607705,-3.1377162243615917,2.976923,-11.7,0.0,25.01107682766862,3.1377162243615917,2579.674427795219,56,-9.274913333333334,2,0.00044862530008407133,0.9999392851679461,2911,0.9999392851679461,0,0.9999392851679461,2911,0.9999392851679461,0.9999392851679461,0,2,2.056277459920076e-267,2996,2.056277459920076e-267,1
192,42.8,-5.855249087665674,11.751067346971787,3.141419699710396,3.115385,-11.7,0.0,25.108262298434667,3.141419699710396,2148.025134468022,56,-9.748126666666668,9,0.0005849153066208769,0.9999917396491554,2911,0.9999917396491554,0,0.9999917396491554,2911,0.9999917396491554,0.9999917396491554,0,2,0.0,2977,0.0,1
194,43.2,-5.856079081046752,11.758121832527728,-3.136551566356281,3.253846,-11.7,0.0,25.164940192497948,3.136551566356281,601.8173216182086,56,-13.263553333333332,1720,0.0082862238453637,0.9999941738894296,2912,0.9999941738894296,0,0.9999941738894296,2911,0.9999941738894296,0.9999941738894296,0,2,0.0,2976,0.0,1
196,43.6,-5.881368285328334,11.766833626678832,-3.1305132606312345,3.392308,-11.7,0.0,25.23278328499029,3.1305132606312345,1117.4363158875744,56,-11.44556,1677,0.0032731777843338374,0.9999999998723786,2912,0.9999999998723786,0,0.9999999998723786,2912,0.9999999998723786,0.9999999998723786,0,2,7.980955922444673e-77,2940,7.980955922444673e-77,1
198,44.0,-5.960773918919097,11.775828723959496,3.106741614397153,3.530769,-11.7,0.0,25.322004684826297,3.106741614397153,787.6052308526392,56,-14.318086666666668,1412,0.0034671859654192465,0.9999999263845765,2910,0.9999999263845765,0,0.9999999263845765,2910,0.9999999263845765,0.9999999263845765,0,2,2.2293603830078058e-72,2930,2.2293603830078058e-72,1
200,44.4,-5.9998158695734025,11.784346741611344,3.1356261439514514,3.669231,-11.7,0.0,25.396948817648127,3.1356261439514514,658.2849210132149,56,-13.703773333333332,928,0.006649543004572859,0.9999999999992879,2911,0.9999999999992879,0,0.9999999999992879,2911,0.9999999999992879,0.9999999999992879,0,2,4.8240265437987625e-227,2985,0.0,0
202,44.8,-6.134845102210568,11.784794614567982,3.139399846833267,3.807692,-11.7,0.0,25.50273754163021,3.139399846833267,2516.197269858212,56,-9.662186666666667,13,0.0004718011064994257,0.9999911840298354,2911,0.9999911840298354,0,0.9999911840298354,2911,0.9999911840298354,0.9999911840298354,0,2,6.2010984125341964e-102,2947,6.2010984125341964e-102,1
204,45.2,-6.263501545250671,11.784990294202906,-3.139484007015034,3.946154,-11.7,0.0,25.608237648683918,3.139484007015034,1981.3858596601676,56,-10.109306666666667,41,0.0007049945868185432,0.9999998752956913,2911,0.9999998752956913,0,0.9999998752956913,2911,0.9999998752956913,0.9999998752956913,0,2,2.552601594853898e-199,2944,2.552601594853898e-199,1
206,45.6,-6.4397961480927535,11.784429956407488,3.1287378759575093,4.084615,-11.7,0.0,25.73483398803086,3.1287378759575093,1168.5003084110347,56,-12.077706666666668,1787,0.004309953940811416,0.9999999803821908,2911,0.9999999803821908,0,0.9999999803821908,2911,0.9999999803821908,0.9999999803821908,0,2,4.5647304478147714e-296,2945,4.5647304478147714e-296,1
208,46.0,-6.409704605592797,11.788282418522874,3.1396545695466105,4.223077,-11.7,0.0,25.782851968789704,3.1396545695466105,158.7169588726908,56,-14.187186666666666,630,0.027980905495336744,0.9992654356396338,2912,0.9992654356396338,0,0.9992654356396338,2912,0.9992654356396338,0.9992654356396338,0,2,2.1370267477340022e-37,2917,2.1370267477340022e-37,1
210,46.4,-6.418620829106498,11.789094417505435,-3.1302180963796546,4.361538,-11.7,0.0,25.84471669288034,3.1302180963796546,418.316800578851,56,-13.912253333333332,365,0.018647334028335287,0.9865508485774253,2908,0.9865508485774253,0,0.9865508485774253,2908,0.9865508485774253,0.9865508485774253,0,2,9.685354981873068e-237,2992,0.0,0
212,46.8,-6.791586632782442,11.777936097382035,-3.13146513024238,4.5,-11.7,0.0,26.05212874370126,3.13146513024238,25.711715085514015,56,-16.0565,2791,0.08577714894424703,0.6841462299629959,41,0.25946652029811607,0,0.25946652029811607,2870,0.6841462299629959,0.25946652029811607,1,2,7.128745309608359e-31,2920,7.128745309608359e-31,1
214,47.2,-6.519378246434817,11.786365518040958,-3.115308283846431,4.638462,-11.7,0.0,26.002053076862676,3.115308283846431,1627.74325736155,56,-11.312179999999998,361,0.0020694514922535902,0.09390194708800662,165,0.10313254644349851,0,0.10313254644349851,750,0.09390194708800662,0.10313254644349851,1,2,2.67768980673294e-303,2999,0.0,0
216,47.6,-6.596082711492104,11.78892170914835,-3.116438254331825,4.776923,-11.7,0.0,26.09740795504666,3.116438254331825,1654.7267652361043,56,-11.693206666666667,1535,0.0015185038660674324,0.9501426599692302,2342,3.7657177930386347e-06,0,3.7657177930386347e-06,300,0.9501426599692302,3.7657177930386347e-06,1,2,1.4469184404573132e-170,2973,0.0,0
218,48.0,-6.773049334423048,11.79002899983108,-3.130184951411591,4.915385,-11.7,0.0,26.23739620471179,3.130184951411591,1056.989486213704,56,-12.163726666666669,2330,0.004016404559084795,0.9749914113220464,2342,9.910181940624299e-11,0,9.910181940624299e-11,300,0.9625670356456383,1.8829084474290205e-06,2,2,0.0,2991,0.0,0
220,48.4,-6.773049334423048,11.79002899983108,-3.130184951411591,5.053846,-11.7,0.0,26.299371012712506,3.130184951411591,52.31175739960013,56,-17.323533333333334,39,0.037191710179354964,0.913107283072963,75,0.0,0,0.0,0,0.913107283072963,0.0,1,2,2.3529760083172133e-57,2923,0.0,0
222,48.8,-6.773049334423048,11.79002899983108,-3.130184951411591,5.192308,-11.7,0.0,26.36192782315695,3.130184951411591,1990.959008340042,56,-10.543080000000002,2557,0.0016312029593338207,0.935278911490775,2651,0.0,0,0.0,0,0.924193097281869,0.0,2,2,3.941249752798514e-58,2928,0.0,0
224,49.2,-6.773049334423048,11.79002899983108,-3.130184951411591,5.330769,-11.7,0.0,26.425061602305124,3.130184951411591,1019.3551551258881,56,-10.835533333333334,2637,0.004671636525393579,0.9780190043873112,2651,0.0,0,0.0,0,0.9421350663170164,0.0,3,2,1.27543153522655e-112,2926,0.0,0
226,49.6,-6.773049334423048,11.79002899983108,-3.130184951411591,5.469231,-11.7,0.0,26.488769133342274,3.130184951411591,1976.6241814532518,56,-10.331413333333336,2549,0.001156986685769363,0.9949237063154881,2845,0.0,0,0.0,0,0.9553322263166344,0.0,4,2,3.2103195223497798e-127,2963,0.0,0
228,50.0,-8.571389252619651,-11.61728221120157,-0.003852082581105946,5.607692,-11.7,0.0,14.179322529689976,0.0038520825811059465,820.782676604491,56,-12.16364,2432,0.004171425642985368,0.9997840098708096,2845,0.9997840098708096,1,0.0,0,0.9642225830274695,0.0,5,3,5.657731777448757e-59,2914,5.657731777448757e-59,1
230,50.4,-8.42531232328705,-11.622398937115417,-0.01156443635723669,5.746154,-11.7,0.0,14.171678788238879,0.01156443635723669,1994.8605398060374,56,-10.83092,2890,0.0010820797993488266,0.9999991248498362,2910,0.9999991248498362,0,0.9999991248498362,2910,0.9999991248498362,0.9999991248498362,0,3,4.564061265657682e-142,2962,0.0,0
232,50.8,-8.284696798099738,-11.627682487205053,-0.013248243627500463,5.884615,-11.7,0.0,14.169496344416244,0.013248243627500463,1217.4370518495662,56,-11.207560000000003,2890,0.0026760406447333546,0.9999999993688119,2910,0.9999999993688119,0,0.9999999993688119,2910,0.9999999993688119,0.9999999993688119,0,3,1.5474375850996034e-294,2963,0.0,0
234,51.2,-8.139768490252486,-11.632598058669704,-0.01633773696906644,6.023077,-11.7,0.0,14.163005874547263,0.01633773696906644,2191.6768247222885,56,-9.768760000000002,2610,0.0007963743366225089,0.9999999511953951,2910,0.9999999511953951,0,0.9999999511953951,2910,0.9999999511953951,0.9999999511953951,0,3,9.296144671644693e-118,2955,0.0,0
236,51.6,-7.999124741524474,-11.637346781374555,-0.01620780074101897,6.161538,-11.7,0.0,14.160801344027236,0.016207800741018973,1485.3301694812453,56,-10.162593333333334,2899,0.0018171795229787507,0.9999999999947378,2910,0.9999999999947378,0,0.9999999999947378,2910,0.9999999999947378,0.9999999999947378,0,3,6.221731703591077e-247,2963,0.0,0
238,52.0,-7.856447194550452,-11.642648655715117,-0.013228459669070929,6.3,-11.7,0.0,14.156563366466688,0.013228459669070929,2140.741470258122,56,-9.687573333333333,498,0.0009022677365503754,0.9999999999999987,2911,0.9999999999999987,0,0.9999999999999987,2911,0.9999999999999987,0.9999999999999987,0,3,2.3151489343663407e-89,2945,0.0,0
240,52.4,-7.721521356231071,-11.645087879173587,0.02333573204541664,6.438462,-11.7,0.0,14.160089829861766,0.02333573204541664,652.137143225499,56,-12.134340000000002,2779,0.005941956533000766,1.0000000000000002,2911,1.0000000000000002,0,1.0000000000000002,2911,1.0000000000000002,1.0000000000000002,0,3,6.848908960724904e-174,2947,0.0,0
242,52.8,-7.5719172768062535,-11.645744175265632,0.0054167423236939375,6.576923,-11.7,0.0,14.148944302423855,0.005416742323693938,1847.1453502809518,56,-10.014700000000001,1795,0.0009515283316812639,0.9994881306245466,2910,0.9994881306245466,0,0.9994881306245466,2910,0.9994881306245466,0.9994881306245466,0,3,1.202251630849103e-78,2938,1.202251630849103e-78,1
244,53.2,-7.427558334418774,-11.646898388607077,0.006665827433590406,6.715385,-11.7,0.0,14.143043022691861,0.006665827433590406,1188.2907044040344,56,-10.54776,2279,0.0021056680544026462,0.9999338193541605,2910,0.9999338193541605,0,0.9999338193541605,2910,0.9999338193541605,0.9999338193541605,0,3,4.605386263834527e-151,2938,4.605386263834527e-151,1
246,53.6,-7.287674037096899,-11.648829330558701,-0.0095167830084726,6.853846,-11.7,0.0,14.141612616566194,0.0095167830084726,1825.7463050126637,56,-10.587053333333335,370,0.0008593861734040648,0.9999996683853302,2910,0.9999996683853302,0,0.9999996683853302,2910,0.9999996683853302,0.9999996683853302,0,3,4.294441212342741e-254,2994,0.0,0
248,54.0,-7.14591995476226,-11.651804718574525,-0.010676276822473076,6.992308,-11.7,0.0,14.138310100078183,0.010676276822473076,1292.4909317294985,56,-10.585053333333335,100,0.00150800829698418,0.9999999984059142,2910,0.9999999984059142,0,0.9999999984059142,2910,0.9999999984059142,0.9999999984059142,0,3,0.0,2994,0.0,0
250,54.4,-6.960732086608219,-11.556762451266808,-0.00503810370158712,7.130769,-11.7,0.0,14.092229059635942,0.00503810370158712,2352.699833470052,56,-10.05442,2615,0.000673285686345227,0.1445431746783381,240,0.1445431746783381,0,0.99932670983206,2911,0.1445431746783381,0.99932670983206,0,3,9.29352153123576e-90,2942,9.29352153123576e-90,2
252,54.8,-6.8266964034529245,-11.484839781530935,-0.006280003932326173,7.269231,-11.7,0.0,14.09756941047026,0.006280003932326173,1713.2353228769357,56,-10.562073333333334,2615,0.0016597345218073668,0.2172336853093123,240,0.2172336853093123,0,0.9983402654780851,2911,0.2172336853093123,0.9983402654780851,0,3,5.46874379729713e-178,2944,5.46874379729713e-178,2
254,55.2,-6.7276479446248585,-11.66375791915449,-0.0538261820180361,7.407692,-11.7,0.0,14.135386405702926,0.0538261820180361,63.02812449676315,56,-14.084626666666669,2615,0.12062395964022428,0.5814654879061196,240,0.87937604035959,0,0.87937604035959,2911,0.5814654879061196,0.87937604035959,1,3,8.651455548577856e-268,2945,8.651455548577856e-268,2
256,55.6,-6.587828643957134,-11.669928340916904,-0.03501859482060543,7.546154,-11.7,0.0,14.134014634362082,0.03501859482060543,287.9089133667939,56,-14.66155333333333,2366,0.008166288692246183,0.9607565464851336,346,0.03924344358521757,0,0.03924344358521757,2565,0.9607565464851336,0.03924344358521757,1,3,4.623599637210981e-46,2924,0.0,0
258,56.0,-6.4551743482948805,-11.673491121956053,-0.011161513317258613,7.684615,-11.7,0.0,14.139814197321282,0.011161513317258613,1900.7329523310432,56,-11.6645,577,0.0010780717175106085,0.9997572932032368,2795,0.00024270679676300285,0,0.00024270679676300285,117,0.9802569198441853,0.01974307519099029,2,3,1.281940863575004e-70,2942,0.0,0
260,56.4,-6.322530671200295,-11.673304587361672,-0.012975569310047555,7.823077,-11.7,0.0,14.145632860801124,0.012975569310047555,684.8602068198549,56,-13.833519999999996,670,0.0047825803720394746,0.9999958900315825,2795,4.109968417593481e-06,0,4.109968417593481e-06,117,0.9868365765733177,0.01316342011679939,3,3,4.7058084957617565e-136,2941,0.0,0
262,56.8,-6.322530671200295,-11.673304587361672,-0.012975569310047555,7.961538,-11.7,0.0,14.284093616629011,0.012975569310047555,1200.94300131942,56,-21.591820000000006,398,0.0020970494220272575,0.999999436421979,2910,0.0,0,0.0,0,0.990127291535483,0.009872565087599542,4,3,3.820052722035066e-88,2938,3.820052722035066e-88,1
264,57.2,-6.322530671200295,-11.673304587361672,-0.012975569310047555,8.1,-11.7,0.0,14.422555377143441,0.012975569310047555,1.0003312119960448,56,-34.225566666666666,1724,0.9998344351191941,0.9998820783070229,240,0.0,0,0.0,0,0.9998820783070229,0.0,1,3,4.318213750108721e-241,2982,0.0,0
266,57.6,-5.1120341344969225,-11.516339959805192,-0.7796683638292203,8.238462,-11.7,0.0,13.351759361506693,0.7796683638292203,1095.6901898334681,56,-34.023093333333335,1845,0.002793098174496804,0.9999999981730243,2909,6.4173152787645546e-201,0,6.4173152787645546e-201,1,0.9999410382400236,3.2086576393822773e-201,2,3,1.0971712437458294e-98,2927,0.0,0
268,58.0,-5.1120341344969225,-11.516339959805192,-0.7796683638292203,8.376923,-11.7,0.0,13.490207395983939,0.7796683638292203,1139.975635475232,56,-19.772086666666667,1299,0.003634520438804622,0.9999999999996547,2910,0.0,0,0.0,0,0.9999606921599007,2.139105092921518e-201,3,3,3.634520438804622e-303,3000,0.0,0
270,58.4,-5.1120341344969225,-11.516339959805192,-0.7796683638292203,8.515385,-11.7,0.0,13.628656693805784,0.7796683638292203,865.5121736187513,56,-18.342453333333335,2270,0.005578285086622059,0.9999999811899376,2910,0.0,0,0.0,0,0.9999705144174099,1.6043288196911386e-201,4,3,9.795164137942809e-244,2979,0.0,0
272,58.8,11.536207427546303,9.413868782231319,1.555606619809211,8.653846,-11.7,0.0,21.30970347875092,1.555606619809211,1136.421131585967,56,-15.963553333333332,1233,0.004438390397336731,1.0,2910,1.0,1,0.0,0,0.9999764115339278,1.2834630557529109e-201,5,4,2.6650847317063365e-208,2972,0.0,0
274,59.2,11.539161008121098,9.487320872850365,1.553037736699648,8.792308,-11.7,0.0,21.36463824213611,1.553037736699648,1067.1705126340114,56,-13.66572666666667,1334,0.006182269246511887,0.9999999999983096,2910,0.9999999999983096,0,0.9999999999983096,2910,0.9999999999983096,0.9999999999983096,0,4,1.6862447630067747e-42,2921,0.0,0
276,59.6,11.54368568138203,9.568598057226978,1.5508219771745269,8.930769,-11.7,0.0,21.42849964191902,1.5508219771745269,1227.001637383156,56,-14.10224,1418,0.004232186884633956,0.9999884061575668,2910,0.9999884061575668,0,0.9999884061575668,2910,0.9999884061575668,0.9999884061575668,0,4,1.0207599602216793e-95,2944,0.0,0
278,60.0,11.55251749378703,9.682736711308031,1.5407586533814515,9.069231,-11.7,0.0,21.52645212466154,1.5407586533814515,1667.6185580715253,56,-12.624186666666667,1425,0.002085972348899098,1.0,2910,1.0,0,1.0,2910,1.0,1.0,0,4,3.711496160066274e-164,2962,0.0,0
280,60.4,11.560090892313674,9.754870890608938,1.5436845670412518,9.207692,-11.7,0.0,21.583448878278404,1.5436845670412518,355.76398342937057,56,-14.270073333333334,1648,0.01689976653242171,1.0,2910,1.0,0,1.0,2910,1.0,1.0,0,4,8.01186330484774e-310,2962,0.0,0
282,60.8,11.566595209759631,9.854390150918547,1.5436349640622948,9.346154,-11.7,0.0,21.66845850410253,1.5436349640622948,1722.586323408615,56,-12.13426,1617,0.001891784907818502,1.0,2910,1.0,0,1.0,2911,1.0,1.0,0,4,5.799644048451927e-65,2924,0.0,0
284,61.2,11.573501073710602,9.956463869922796,1.5396882938330994,9.484615,-11.7,0.0,21.75697295990905,1.5396882938330994,748.1228239762537,56,-13.479106666666668,2097,0.006374369268980061,1.0,2910,1.0,0,1.0,2910,1.0,1.0,0,4,5.555236676718279e-120,2922,0.0,0
286,61.6,11.581621637851256,10.064086405061008,1.53783550882893,9.623077,-11.7,0.0,21.852033181043296,1.53783550882893,1837.1899676773098,56,-12.615306666666669,2303,0.0019494324386898473,1.0,2910,1.0,0,1.0,2910,1.0,1.0,0,4,4.231869479578378e-63,2924,0.0,0
288,62.0,11.589688683611701,10.156566280002579,1.54077739331019,9.761538,-11.7,0.0,21.93288910458756,1.54077739331019,563.3351305255104,56,-13.031760000000002,2303,0.010808675717890254,0.9999999999999999,2910,0.9999999999999999,0,0.9999999999999999,2910,0.9999999999999999,0.9999999999999999,0,4,1.5037698448916455e-122,2926,0.0,0
290,62.4,11.597643887936307,10.253300028059087,1.5446474372480177,9.9,-11.7,0.0,22.018841406673207,1.5446474372480177,1656.449019769624,56,-13.126273333333335,2354,0.0019091404435768668,0.9999999999999998,2911,0.9999999999999998,0,0.9999999999999998,2911,0.9999999999999998,0.9999999999999998,0,4,4.100673478971611e-144,2959,4.100673478971611e-144,1
292,62.8,11.605714823651894,10.360849669332765,1.5462577276269358,10.038462,-11.7,0.0,22.116450202194393,1.5462577276269358,660.1750036378278,56,-13.37974,2514,0.007025353495026156,0.9999999999999998,2911,0.9999999999999998,0,0.9999999999999998,2911,0.9999999999999998,0.9999999999999998,0,4,4.1767894354897124e-297,2959,4.1767894354897124e-297,1
294,63.2,11.61432645976786,10.47392158553252,1.5466957714957625,10.176923,-11.7,0.0,22.22046190310853,1.5466957714957625,1971.4786955588906,56,-10.349426666666668,2738,0.0014624275670891253,0.9998279383141635,2911,0.9998279383141635,0,0.9998279383141635,2911,0.9998279383141635,0.9998279383141635,0,4,7.111655271541469e-81,2947,0.0,0
296,63.6,11.622765710586556,10.582207082785086,1.545223698322936,10.315385,-11.7,0.0,22.320528595947984,1.545223698322936,914.8833640154156,56,-10.833573333333335,2718,0.004775880910003355,0.9997848503742777,2911,0.9997848503742777,0,0.9997848503742777,2911,0.9997848503742777,0.9997848503742777,0,4,8.339489619693448e-149,2945,0.0,0
298,64.0,11.632268958368929,10.705665463257395,1.5466921054690372,10.453846,-11.7,0.0,22.436633560323084,1.5466921054690372,2193.4231820716664,56,-12.187826666666666,2716,0.001172161597043006,0.9994060558531666,2909,0.9994060558531666,0,0.9994060558531666,2909,0.9994060558531666,0.9994060558531666,0,4,1.1721615970430062e-303,2998,0.0,0
300,64.6,11.641283677692552,10.878730063921818,1.5517638716212336,10.661538,-11.7,0.0,22.599976833890874,1.5517638716212336,1140.3180117680618,56,-11.918406666666668,2714,0.0038115108135989575,0.9999999998184933,2909,0.9999999998184933,0,0.9999999998184933,2909,0.9999999998184933,0.9999999998184933,0,4,1.4018141569543858e-235,2955,0.0,0
302,65.2,11.607464031972098,11.02718897322466,2.069783853336001,10.859259,-11.666667,0.512389,22.70618659536059,1.5573948533360011,1768.2720031894492,56,-11.781546666666669,2530,0.001192395594411308,1.0,2911,1.0,0,1.0,2911,1.0,1.0,0,4,3.0821662763561076e-146,2965,0.0,0
304,65.8,11.527449420820467,11.168765679401407,2.080792672706102,11.037037,-11.566667,0.512389,22.74072126081511,1.5684036727061021,665.7192590381235,56,-13.372840000000004,2352,0.006704597963580394,1.0,2911,1.0,0,1.0,2911,1.0,1.0,0,4,4.51760090852446e-299,2967,0.0,0
306,66.4,11.44669138150227,11.317273510324267,2.0835265764404998,11.214815,-11.466667,0.512389,22.785120404208833,1.5711375764404998,1782.2460475622293,56,-10.48246,2139,0.0013094419889779583,1.0,2910,1.0,0,1.0,2910,1.0,1.0,0,4,1.718496011995575e-201,2983,0.0,0
308,67.0,11.361727028283097,11.476069559951632,2.084336327104261,11.392593,-11.366667,0.512389,22.842757413577743,1.571947327104261,1029.4301577000638,56,-11.002000000000002,1692,0.003013055659704217,1.0,2910,1.0,0,1.0,2910,1.0,1.0,0,4,0.0,2976,0.0,0
310,67.6,11.251531845564918,11.656689803689144,2.0748357844418033,11.57037,-11.266667,0.512389,22.925574036825445,1.5624467844418033,1808.4620038350974,56,-11.074839999999998,143,0.001897742693424081,0.9999999999996378,2911,0.9999999999996378,0,0.9999999999996378,2911,0.9999999999996378,0.9999999999996378,0,4,4.632911992348776e-62,2930,4.632911992348776e-62,2
312,68.2,11.251531845564918,11.656689803689144,2.0748357844418033,11.6,-11.076923,1.570796,22.736283363001842,0.5040397844418032,831.5047704632689,56,-14.961373333333336,2601,0.005672418174208888,0.9999999999999999,2911,0.0,0,0.0,0,0.9999999999999999,0.0,1,4,1.3075362867508012e-209,2945,1.3075362867508012e-209,2
314,68.8,11.251531845564918,11.656689803689144,2.0748357844418033,11.6,-10.869231,1.570796,22.528615982983304,0.5040397844418032,1252.5165289799772,56,-12.784826666666671,1632,0.0028677721185666454,0.9999999999999782,2912,0.0,0,0.0,0,0.9999999999999891,0.0,2,4,8.206858666343961e-108,2951,0.0,0
316,69.4,10.762279724847698,12.093828684268427,2.632010997287067,11.6,-10.661538,1.570796,22.770781457712747,1.0612149972870668,1956.2405371284417,56,-10.401340000000001,2299,0.001341486958002543,0.9999998055462391,2913,4.3515038676844275e-141,0,4.3515038676844275e-141,2,0.9999999351820724,1.4505012892281426e-141,3,4,4.001122397621788e-124,2961,4.001122397621788e-124,1
318,70.0,10.554910593508623,11.684212513091083,-3.094561670882314,11.6,-10.453846,1.570796,22.1627129791595,1.617827636297273,176.3083421362022,56,-14.83156,1040,0.02897292582853141,0.9999999997893207,2913,0.9999999997893207,0,0.9999999997893207,2913,0.9999999997893207,0.9999999997893207,0,4,1.7354618299809238e-237,2958,1.7354618299809238e-237,1
320,70.6,10.242881213217567,11.436741546427417,-3.1123181037924628,11.6,-10.246154,1.570796,21.72532463920205,1.600071203387124,1224.4400858651209,56,-12.344566666666665,2921,0.0033116886029177727,0.3271248150762639,240,0.3271248150762639,0,0.9966883113970819,2911,0.3271248150762639,0.9966883113970819,0,4,2.519691411012109e-199,2982,2.519691411012109e-199,1
