scan_index,t,x,y,theta,true_x,true_y,true_theta,position_error_m,heading_error_rad,ess,beams,mean_log_likelihood,best_particle,best_particle_weight,candidate_cluster_mass,candidate_cluster_count,selected_cluster_mass,selected_switched,previous_cluster_mass,previous_cluster_count,pending_mean_candidate_mass,pending_mean_selected_mass,pending_count,hypothesis_switches,true_nearest_particle_weight,true_nearest_particle_rank,true_cluster_mass,true_cluster_count
439,106.3,-1.5053724904971353,11.897737059396382,7.367527933373336e-05,11.6,2.111538,1.570796,16.35605331810855,1.5707223247206663,4810.745141847511,72,-13.430723958333333,5,0.00024123143869153956,0.9999999997258248,5880,0.9999999997258248,0,0.9999999997258248,5880,0.9999999997258248,0.9999999997258248,0,9,6.670979681166236e-59,5887,0.0,0
440,106.6,-1.3903476869850437,11.895485697300836,-0.04995950612155974,11.6,2.215385,1.570796,16.20041612239148,1.6207555061215597,990.7356185154919,72,-18.646026041666666,165,0.002790905103920067,1.0000000000000002,5880,1.0000000000000002,0,1.0000000000000002,5880,1.0000000000000002,1.0000000000000002,0,9,2.791739715e-315,5908,0.0,0
441,106.9,-1.294444660188066,11.892427753975948,-0.022203791315656116,11.6,2.319231,1.570796,16.059663732002242,1.5929997913156562,2786.058703969388,72,-16.794302083333335,9,0.0004902915203435262,0.9999999967932581,5880,0.9999999967932581,0,0.9999999967932581,5880,0.9999999967932581,0.9999999967932581,0,9,2.138809839149909e-53,5886,0.0,0
442,107.2,-1.1883061552102898,11.891133366837474,-0.008300352182208,11.6,2.423077,1.570796,15.911783862439842,1.5790963521822081,4652.516523438437,72,-11.486359375,0,0.00024973818197415856,0.9999999999999983,5882,0.9999999999999983,0,0.9999999999999983,5882,0.9999999999999983,0.9999999999999983,0,9,5.713293776167286e-34,5883,9.1792432899057e-24,2
443,107.5,-1.0858947949966482,11.8906519684465,-0.002076225981320311,11.6,2.526923,1.570796,15.767414085519768,1.5728722259813204,3624.8793267205406,72,-12.089880208333334,2,0.0003506231570665402,1.0,5882,1.0,0,1.0,5882,1.0,1.0,0,9,2.487187845081602e-67,5883,8.828383701751658e-59,2
444,107.8,-0.987061320221731,11.890187043158768,-0.017097764002303076,11.6,2.630769,1.570796,15.62596989556156,1.5878937640023032,2280.40447748361,72,-13.286760416666667,288,0.0008618758956256289,0.9999999999999999,5881,0.9999999999999999,0,0.9999999999999999,5881,0.9999999999999999,0.9999999999999999,0,9,4.0593798479444705e-102,5884,3.247106783630348e-93,2
445,108.1,-0.8835659929509816,11.889649535195803,-0.007379901735080298,11.6,2.734615,1.570796,15.48076474987557,1.5781759017350805,4578.343321071868,72,-12.652901041666667,13,0.0002577323727294939,1.0000000000000002,5881,1.0000000000000002,0,1.0000000000000002,5880,1.0000000000000002,1.0000000000000002,0,9,2.051450632575013e-172,5921,0.0,0
446,108.4,-0.7800473900447783,11.88946698804909,-0.004331267858869005,11.6,2.838462,1.570796,15.335783797166808,1.575127267858869,3598.3299030553885,72,-13.222364583333333,13,0.0003562031558103101,0.9999999999999999,5881,0.9999999999999999,0,0.9999999999999999,5881,0.9999999999999999,0.9999999999999999,0,9,0.0,5935,0.0,0
447,108.7,-0.6734206812773578,11.889630772634046,0.0006565103303562,11.6,2.942308,1.570796,15.188529883346266,1.570139489669644,2854.1086339837557,72,-13.473723958333334,13,0.00048569289122087024,1.0,5881,1.0,0,1.0,5881,1.0,1.0,0,9,0.0,5913,0.0,0
448,109.0,-0.5715267154498599,11.890248765461891,0.002119205237129086,11.6,3.046154,1.570796,15.045400453473482,1.568676794762871,4795.958077663668,72,-11.529005208333333,1,0.00024268511198578889,0.9999999999999999,5881,0.9999999999999999,0,0.9999999999999999,5881,0.9999999999999999,0.9999999999999999,0,9,2.426899732471559e-304,5969,0.0,0
449,109.3,-0.46876267141959826,11.89070097284695,0.0008283291679913009,11.6,3.15,1.570796,14.901506162659489,1.5699676708320087,3790.0535553997343,72,-12.268927083333333,2,0.0003376733047794761,1.0,5881,1.0,0,1.0,5881,1.0,1.0,0,9,0.0,5943,0.0,0
450,109.6,-0.36474974979750163,11.89115456091024,0.0032194524073432154,11.6,3.253846,1.570796,14.756637006840437,1.5675765475926569,3011.328828007176,72,-12.5841875,11,0.00046270391265084446,1.0,5881,1.0,0,1.0,5881,1.0,1.0,0,9,0.0,5915,0.0,0
451,109.9,-0.26683231766499194,11.891865940474514,0.002704669544390057,11.6,3.357692,1.570796,14.616902342899214,1.56809133045561,4922.280628632433,72,-13.155140625,1,0.00023325135955786413,0.9999999978231672,5880,0.9999999978231672,0,0.9999999978231672,5880,0.9999999978231672,0.9999999978231672,0,9,2.3325135955786415e-304,5985,0.0,0
452,110.2,-0.16330764113449459,11.89339414532971,0.030657234615953016,11.6,3.461538,1.570796,14.473133894064118,1.540138765384047,2203.3042920485004,72,-16.216260416666668,699,0.0009301171434794385,1.0,5880,1.0,0,1.0,5880,1.0,1.0,0,9,0.0,5958,0.0,0
453,110.5,-0.06631422749759316,11.895515372518496,0.015923673069084723,11.6,3.565385,1.570796,14.335060504855495,1.5548723269309153,4198.3975457707675,72,-12.793786458333333,0,0.0002892879405834539,1.0,5880,1.0,0,1.0,5880,1.0,1.0,0,9,1.731182153468262e-81,5887,1.731182153468262e-81,1
454,110.8,0.026738749136581023,11.897110190088963,0.008673338932099277,11.6,3.669231,1.570796,14.19994267408977,1.5621226610679009,3219.0585576176595,72,-13.554145833333333,45,0.0004075881852066792,1.0,5880,1.0,0,1.0,5880,1.0,1.0,0,9,2.402923619557523e-155,5887,2.402923619557523e-155,1
455,111.1,-0.028995748576669204,11.89722535174687,0.0016845619637830041,11.6,3.773077,1.570796,14.185743849428752,1.569111438036217,2893.7191739327995,72,-14.6544375,61,0.0005269114241349372,0.9999999795386499,5881,0.9999999795386499,0,0.9999999795386499,5881,0.9999999795386499,0.9999999795386499,0,9,6.746011127932269e-102,5896,6.746011127932269e-102,1
456,111.4,-0.05127317902520295,11.8979990931211,0.026950563691721142,11.6,3.876923,1.570796,14.145311180172422,1.543845436308279,1842.933238414563,72,-15.187838541666666,719,0.0015234741082531624,0.9999991306429504,5881,0.9999991306429504,0,0.9999991306429504,5881,0.9999991306429504,0.9999991306429504,0,9,2.281549488342568e-19,5884,2.281549488342568e-19,3
457,111.7,0.04467281452648558,11.899958103247307,0.05146744905755472,11.6,3.980769,1.570796,14.008538196983086,1.5193285509424455,2553.121122722852,72,-15.970385416666666,2790,0.001193304088729583,0.9999959337222993,5880,0.9999959337222993,0,0.9999959337222993,5880,0.9999959337222993,0.9999959337222993,0,9,1.5223910920939696e-177,5919,1.5223910920939696e-177,2
458,112.0,0.1423911339870636,11.904098836869597,0.02345683374872722,11.6,4.084615,1.570796,13.871594299200186,1.5473391662512728,3088.371422760841,72,-14.086578125,14,0.0004355805312817933,1.0,5880,1.0,0,1.0,5880,1.0,1.0,0,9,8.425228504063863e-177,5922,8.425228504063863e-177,1
459,112.3,0.10110410917726115,11.905274789176758,0.005923242297111616,11.6,4.188462,1.570796,13.84824199424541,1.5648727577028885,2055.8453205959477,72,-15.382442708333333,289,0.0010335886101390272,1.0,5880,1.0,0,1.0,5880,1.0,1.0,0,9,5.628269603402025e-59,5885,5.628269603402025e-59,1
460,112.6,0.05925830919363515,11.90503116907844,0.05965178542252006,11.6,4.292308,1.570796,13.825421253001291,1.51114421457748,1.009523685772055,72,-33.010526041666665,2107,0.9952718672141793,0.9992354110394059,480,0.00472813278582083,0,0.00472813278582083,5880,0.9992354110394059,0.00472813278582083,1,9,2.2626374381368213e-59,5889,2.2626374381368213e-59,1
461,112.9,0.14737052255432875,11.90826409652647,0.06381891877046073,11.6,4.396154,1.570796,13.696514887006563,1.5069770812295393,1617.5583765044244,72,-435.621328125,15,0.0007258780169711904,0.9999998413988189,1660,8.212698236368898e-08,0,8.212698236368898e-08,52,0.9996176262191124,0.002364107456401597,2,9,1.0385312392177005e-11,1688,1.0385312392177005e-11,12
462,113.2,-0.7127006262732256,11.98176427416155,0.020088314399472274,11.6,4.5,1.570796,14.407615811311363,1.5507076856005277,160.16548095213582,72,-586.5286458333334,4784,0.009209346921029867,0.987707985904224,173,0.0027224134884496686,0,0.0027224134884496686,21,0.9956477461141496,0.0024835428004176207,3,9,2.676873962842632e-11,199,2.676873962842632e-11,21
463,113.5,-0.6170840411201487,11.983771711311135,-0.007030577827240196,11.6,4.603846,1.570796,14.273067153638134,1.5778265778272402,127.31982051381065,72,-590.501546875,2918,0.011922083899440928,0.011922083899444477,23,0.06105641695667752,0,0.06105641695667752,35,0.011922083899444477,0.06105641695667752,1,9,2.053861448737877e-48,398,2.1536603115043714e-18,22
464,113.8,-0.5158805595074152,11.98241943953484,-0.013923132079151381,11.6,4.707692,1.570796,14.132098961292723,1.5847191320791514,633.536156676224,72,-503.358921875,2404,0.0031232157844553513,0.1635195301798213,96,0.3656561639255202,0,0.3656561639255202,384,0.08772080703963289,0.21335629044109886,2,9,1.8678598044386977e-58,1246,4.294228937700642e-53,16
465,114.1,-0.4200788391693933,11.977206589615033,-0.05929322041790837,11.6,4.811538,1.570796,13.993895155961521,1.6300892204179085,28.628972098477483,72,-136.80753645833335,2047,0.053996890459654834,0.8486680843824054,23,0.09967993209693547,0,0.09967993209693547,2149,0.8486680843824054,0.09967993209693547,1,9,1.952793525391729e-51,4777,1.8303333528975322e-50,5
466,114.4,-0.31271294022266916,11.970961209936615,-0.03348866249026256,11.6,4.915385,1.570796,13.845356089692029,1.6042846624902627,730.810582502612,72,-487.06132291666665,3422,0.0018171046256285608,0.262108152551902,308,0.349434118738401,0,0.349434118738401,611,0.262108152551902,0.349434118738401,1,9,8.645981702447582e-60,1391,2.2591165235274197e-19,21
467,114.7,-0.21184031640527898,11.967903402626224,-0.0027513896648079356,11.6,5.019231,1.570796,13.704146081360795,1.573547389664808,857.5351411163499,72,-231.922171875,2585,0.0034109606788404736,0.25775458016663594,95,0.34779326194990184,0,0.34779326194990184,2069,0.25775458016663594,0.34779326194990184,1,9,4.5844709850817775e-11,3741,4.5844709850817775e-11,14
468,115.0,-0.10537706395760744,11.965884589246748,0.01745805883633558,11.6,5.123077,1.570796,13.558756134427586,1.5533379411636645,152.64145050991905,72,-164.94022395833332,2900,0.015701024187534912,0.4404705076524791,36,0.16316096173368838,0,0.16316096173368838,2049,0.3491125439095575,0.2554771118417951,2,9,6.158485552575522e-110,4661,9.688174904110773e-58,7
469,115.3,0.008249810196788228,11.964656867940914,9.929765296139567e-05,11.6,5.226923,1.570796,13.407674300116362,1.5706967023470386,2348.7887300124285,72,-267.61711979166665,4,0.0005449877675751755,0.0021240021727529632,16,0.22050733466781086,0,0.22050733466781086,970,0.0021240021727529632,0.22050733466781086,1,9,5.479927686876304e-98,3649,1.235253409639931e-56,13
470,115.6,0.1281374795528627,11.960053467249516,-0.007823577107978619,11.6,5.330769,1.570796,13.249567624483278,1.5786195771079787,4599.513982968126,72,-20.703916666666668,22,0.00026481761022693174,0.8311314166245012,4443,0.160706104499235,0,0.160706104499235,1293,0.8311314166245012,0.160706104499235,1,9,2.6481761022693172e-304,5989,2.6481761022693172e-304,1
471,115.9,0.24116147839004232,11.95612372060586,0.010370721110139062,11.6,5.434615,1.570796,13.097835262093831,1.560425278889861,2559.209437344954,72,-24.238854166666666,598,0.0008406562591008379,0.877229515362623,4443,0.1143527394347868,0,0.1143527394347868,1293,0.8541804659935621,0.1375294219670109,2,9,0.0,5922,0.0,2
472,116.2,0.22655494240795276,11.96373571037456,-0.009543540538562843,11.6,5.538462,1.570796,13.062901466798845,1.580339540538563,3972.974883362917,72,-13.802192708333333,13,0.0003006245442802014,0.9745248038885284,5161,0.017604380561489854,0,0.017604380561489854,670,0.8942952452918842,0.09755440816517054,3,9,1.7683801973236115e-26,5883,1.7683801973236115e-26,1
473,116.5,0.30621615302363764,11.963851088584185,0.007423843381971678,11.6,5.642308,1.570796,12.942621859694839,1.5633721566180283,2485.2743569423674,72,-14.502947916666667,4601,0.0009077163345857235,0.9835013788284761,5161,0.010234530218669487,0,0.010234530218669487,670,0.9165967786760322,0.07572443867854528,4,9,9.220567370912233e-56,5883,9.220567370912233e-56,1
474,116.8,0.3376914286113554,11.967224929044185,0.02911668424811509,11.6,5.746154,1.570796,12.866286094338676,1.5416793157518849,2508.7289364943313,72,-13.615260416666667,5913,0.0010310277634499982,0.010214922206661195,33,0.0036163265123750786,0,0.0036163265123750786,60,0.010214922206661195,0.0036163265123750786,1,9,3.0009104723244514e-160,5934,0.0,0
475,117.1,0.4134673705966471,11.968816584550872,0.016665609690370977,11.6,5.85,1.570796,12.750624638192463,1.554130390309629,3762.6015813640443,72,-14.408380208333334,251,0.0005070507461125261,0.9873018748423217,5796,0.0015929246807468937,0,0.0015929246807468937,20,0.9873018748423217,0.0015929246807468937,1,9,1.2293584338489493e-128,5905,0.0,0
476,117.4,0.521050461573805,11.963289126578779,0.011720614239461328,11.6,5.953846,1.570796,12.603829956270392,1.5590753857605388,2248.2434164115302,72,-15.406770833333333,4642,0.001100136364020558,0.9896620764002447,5796,0.000641405396976829,0,0.000641405396976829,20,0.9884819756212833,0.0011171650388618613,2,9,2.542381344448126e-240,5904,0.0,0
477,117.7,0.5927657500545821,11.957653420715307,0.03687647493538397,11.6,6.057692,1.570796,12.488744956924233,1.533919525064616,803.8592894955723,72,-21.243265625,1816,0.002772944161727837,0.9951028038036576,5822,4.4160994399983277e-13,0,4.4160994399983277e-13,4,0.9906889183487414,0.0007447766927217775,3,9,8.023283768613009e-252,5941,0.0,0
478,118.0,0.5927657500545821,11.957653420715307,0.03687647493538397,11.6,6.161538,1.570796,12.440022500117323,1.533919525064616,4799.381022856677,72,-12.376197916666667,5,0.0002468320887186002,0.995294907303117,5850,0.0,0,0.0,0,0.9918404155873353,0.0005585825195413331,4,9,1.7866451581123377e-128,5903,1.7866451581123377e-128,1
479,118.3,0.5927657500545821,11.957653420715307,0.03687647493538397,11.6,6.265385,1.570796,12.391978276556339,1.533919525064616,3835.796309431215,72,-12.872427083333333,5,0.0003340797095592833,0.9958937070068387,5850,0.0,0,0.0,0,0.992651073871236,0.0004468660156330665,5,9,2.4293566506488194e-241,5899,2.4293566506488194e-241,1
480,118.6,0.5927657500545821,11.957653420715307,0.03687647493538397,11.6,6.369231,1.570796,12.344621135762935,1.533919525064616,2984.1902691579953,72,-13.790630208333333,21,0.0004686282938676563,0.9963343958701304,5850,0.0,0,0.0,0,0.9932649608710516,0.00037238834636088873,6,9,0.0,5956,0.0,1
481,118.9,0.5927657500545821,11.957653420715307,0.03687647493538397,11.6,6.473077,1.570796,12.297958543914424,1.533919525064616,4455.799342763596,72,-13.4705,18,0.00030313336740535947,0.9966309208915516,5857,0.0,0,0.0,0,0.9937458123025517,0.00031919001116647607,7,9,3.0313336740535948e-304,5992,0.0,0
482,119.2,0.5927657500545821,11.957653420715307,0.03687647493538397,11.6,6.576923,1.570796,12.251998436727886,1.533919525064616,3786.071527536216,72,-13.179744791666666,18,0.0003891672901274743,0.9966669622445927,5857,0.0,0,0.0,0,0.9941109560453067,0.00027929125977066655,8,9,0.0,5938,0.0,0
483,119.5,0.5927657500545821,11.957653420715307,0.03687647493538397,11.6,6.680769,1.570796,12.206748749063339,1.533919525064616,3150.4162239764482,72,-13.52903125,129,0.0005060307288180353,0.996539481891259,5857,0.0,0,0.0,0,0.9943807922504126,0.00024825889757392584,9,9,0.0,6000,0.0,0
484,119.8,-6.829709997743173,11.909711389841728,-0.005412282456608267,11.6,6.784615,1.570796,19.129057049579924,1.5762082824566084,4982.989119351604,72,-13.194572916666667,1,0.00022970710087266198,0.11025940841887771,480,0.11025940841887771,1,8.814232472181955e-89,1,0.9059686538672592,0.00022343300781653324,10,10,2.29707100872662e-304,5975,0.0,0
485,120.1,-6.688060202726631,11.91260933876648,0.043060260229634405,11.6,6.888462,1.570796,18.965632139746564,1.5277357397703657,866.7030329804597,72,-18.341416666666667,4848,0.004231776685996285,0.9956785869244141,5860,0.9956785869244141,0,0.9956785869244141,5860,0.9956785869244141,0.9956785869244141,0,10,0.0,5933,0.0,0
486,120.4,-6.589165254668357,11.914632091275706,-0.013209717842458496,11.6,6.992308,1.570796,18.843434058610118,1.5840057178424585,613.4339550194807,72,-19.668322916666668,2509,0.004365716879402509,0.996750490064336,5855,0.996750490064336,0,0.996750490064336,5855,0.996750490064336,0.996750490064336,0,10,5.06362845016e-174,5924,0.0,0
487,120.7,-6.488885269171684,11.913299153839562,-0.011231620516198006,11.6,7.096154,1.570796,18.719312426326354,1.582027620516198,5388.226097582253,72,-11.559692708333333,8,0.00020574278628359978,0.9969482237962133,5861,0.9969482237962133,0,0.9969482237962133,5861,0.9969482237962133,0.9969482237962133,0,10,2.0574278628359978e-304,5994,2.0574278628359978e-304,1
488,121.0,-6.388065774090433,11.911952826059105,-0.010227840416425375,11.6,7.2,1.570796,18.594972700383565,1.5810238404164254,4487.395946549833,72,-12.248114583333333,8,0.0002677822537148655,0.997271501941343,5861,0.997271501941343,0,0.997271501941343,5861,0.997271501941343,0.997271501941343,0,10,0.0,5943,0.0,1
489,121.3,-6.284484709113293,11.91067081515856,-0.010584259384995826,11.6,7.303846,1.570796,18.468287094044967,1.581380259384996,3829.9037424702997,72,-12.702958333333333,14,0.00033611053741806305,0.9973273426735809,5862,0.9973273426735809,0,0.9973273426735809,5861,0.9973273426735809,0.9973273426735809,0,10,0.0,5912,0.0,1
490,121.6,-6.17002692601808,11.904037419803572,-0.08250212218740366,11.6,7.407692,1.570796,18.330056712558097,1.6532981221874037,330.6314139870765,72,-18.317630208333334,2096,0.009221876863262186,0.9943723777963457,5861,0.9943723777963457,0,0.9943723777963456,5861,0.9943723777963457,0.9943723777963456,0,10,0.0,5970,0.0,1
491,121.9,-6.0784272293095185,11.898102471837879,-0.04941914662235002,11.6,7.511538,1.570796,18.214519954354618,1.62021514662235,1683.3972914784965,72,-17.84477083333333,1413,0.002334554018543202,0.991207251298391,5848,0.991207251298391,0,0.9912111061254842,5849,0.991207251298391,0.9912111061254842,0,10,3.4425306994945085e-175,5919,0.0,0
492,122.2,-5.97407645054056,11.894182323105744,-0.018962520969414913,11.6,7.615385,1.570796,18.08746166883737,1.589758520969415,1292.3642669119063,72,-17.905609375,467,0.0024415532797920163,0.992329978505109,5828,0.992329978505109,0,0.992329978505109,5828,0.992329978505109,0.992329978505109,0,10,2.4415532797920164e-303,5992,0.0,0
493,122.5,-5.867423127244818,11.891684738399473,-0.034217194762837085,11.6,7.719231,1.570796,17.958848540630072,1.6050131947628372,1.0000000000070548,72,-49.01223958333333,2841,0.9999999999964726,0.9999999999977836,480,3.505368806039806e-12,0,3.505368806039806e-12,5837,0.9999999999977836,3.505368806039806e-12,1,10,3.282098172069548e-85,5895,3.282098172069548e-85,1
494,122.8,-5.867423127244818,11.891684738399473,-0.034217194762837085,11.6,7.823077,1.570796,17.935005983694882,1.6050131947628372,3924.051179194376,72,-16.336890625,3342,0.0012110287602321518,0.9999999999999922,5881,0.0,0,0.0,0,0.9999999999988879,1.752684403019903e-12,2,10,7.700161705681588e-15,5881,7.700161705681588e-15,1
495,123.1,-5.867423127244818,11.891684738399473,-0.034217194762837085,11.6,7.926923,1.570796,17.911733761657008,1.6050131947628372,1496.5189656143548,72,-17.393494791666665,3342,0.006879290154029382,1.0,5881,0.0,0,0.0,0,0.9999999999992587,1.1684562686799353e-12,3,10,5.36093026649278e-25,5881,5.36093026649278e-25,1
496,123.4,-4.981091804834609,11.649616979190556,0.29723468295825656,11.6,8.030769,1.570796,16.97140731161812,1.2735613170417435,3479.98341248937,72,-16.782421875,1986,0.0012845832792495804,0.9999999999999999,5880,7.359692882009268e-98,0,7.359692882009268e-98,1,0.999999999999444,8.763422015099515e-13,4,10,1.2845832792495805e-303,5958,0.0,0
497,123.7,-4.919397064931875,11.670083132156151,0.28949884069773657,11.6,8.134615,1.570796,16.893490293671448,1.2812971593022635,1062.9259497810651,72,-17.633911458333333,2248,0.008153806182256263,1.0,5880,7.821663254626982e-190,0,7.821663254626982e-190,1,0.9999999999995552,7.010737612079612e-13,5,10,0.0,5991,0.0,0
498,124.0,-5.2444191784661776,12.416706175637593,0.6465394814937331,11.6,8.238462,1.570796,17.354889277985283,0.924256518506267,3747.7883147018892,72,-16.216807291666665,5794,0.0010603148448243267,1.0,5880,1.0603148448243268e-303,0,1.0603148448243268e-303,1,0.9999999999996293,5.842281343399677e-13,6,10,7.827324944821969e-271,5941,0.0,0
499,124.3,-5.1379173738886745,12.494021944610493,0.6680943425717732,11.6,8.342308,1.570796,17.245132840688633,0.9027016574282268,1739.3251920402645,72,-16.865567708333334,1851,0.0032974143328327074,0.9999999999999998,5880,0.0,0,0.0,1,0.9999999999996823,5.007669722914009e-13,7,10,0.0,5959,0.0,0
500,124.6,-5.1379173738886745,12.494021944610493,0.6680943425717732,11.6,8.446154,1.570796,17.220427198885908,0.9027016574282268,3803.7606160091736,72,-13.629875,1652,0.0008788524766266622,0.9999999998730075,5882,0.0,0,0.0,0,0.9999999999838479,4.3817110075497575e-13,8,10,3.2509446255920616e-98,5905,0.0,0
501,124.9,-5.1379173738886745,12.494021944610493,0.6680943425717732,11.6,8.55,1.570796,17.196313183781385,0.9027016574282268,1928.794961754982,72,-14.318020833333334,5291,0.0027787793901696087,0.9999999999999862,5882,0.0,0,0.0,0,0.9999999999856412,3.8948542289331176e-13,9,10,2.813739903223597e-194,5907,0.0,0
502,125.2,8.807847539842284,-11.650020130796268,0.031406848464085466,11.6,8.653846,1.570796,20.49495292061098,1.5393891515359146,4018.301128676414,72,-15.557838541666667,1015,0.0007415086432128477,0.9999999999999694,5880,0.9999999999999694,1,0.0,0,0.999999999987074,3.505368806039806e-13,10,11,3.074423985281766e-14,5881,3.074423985281766e-14,2
503,125.5,8.911128701829163,-11.643816883101666,0.026162714840613967,11.6,8.757692,1.570796,20.57793948784482,1.544633285159386,2089.882251314043,72,-15.968989583333334,1015,0.003552795849562567,1.0,5880,1.0,0,1.0,5880,1.0,1.0,0,11,1.5116272455762163e-23,5881,1.5116272455762163e-23,2
504,125.8,9.026058715538818,-11.637202648565642,0.020919485873866262,11.6,8.861538,1.570796,20.659708175891815,1.549876514126134,4100.597107778773,72,-15.618213541666666,5823,0.000814845168917562,0.9999999966648975,5880,0.9999999966648975,0,0.9999999966648975,5880,0.9999999966648975,0.9999999966648975,0,11,6.133507162234346e-206,5924,0.0,0
505,126.1,9.130287667389506,-11.631359957604147,0.016541817401769944,11.6,8.965385,1.570796,20.74428552287208,1.5542541825982301,2154.574728548566,72,-16.321416666666668,1142,0.002455787507261141,0.9999999999773147,5880,0.9999999999773147,0,0.9999999999773147,5880,0.9999999999773147,0.9999999999773147,0,11,0.0,5972,0.0,0
506,126.4,9.20395227489372,-11.627644120448387,0.023724637211132066,11.6,9.069231,1.570796,20.83510701802183,1.547071362788868,3524.2172621133295,72,-16.582052083333334,1361,0.0009060703430941313,1.0,5880,1.0,0,1.0,5880,1.0,1.0,0,11,9.060703430942057e-304,5949,0.0,0
507,126.7,9.297665665439272,-11.623189324005995,0.018050185882976924,11.6,9.173077,1.570796,20.923322785998476,1.5527458141170232,1998.917804708004,72,-16.959609375,1361,0.0022783128067697077,1.0,5880,1.0,0,1.0,5880,1.0,1.0,0,11,0.0,5988,0.0,0
508,127.0,9.384345957638802,-11.619598939181952,0.014375495873627868,11.6,9.276923,1.570796,21.013656321310297,1.5564205041263721,3903.313616993873,72,-16.567583333333335,1272,0.0007427182036480832,0.9999999999999999,5880,0.9999999999999999,0,0.9999999999999999,5880,0.9999999999999999,0.9999999999999999,0,11,6.869362822888512e-56,5884,6.869362822888512e-56,1
509,127.3,9.48425068287862,-11.615189639813664,0.011374625371523046,11.6,9.380769,1.570796,21.102290737682146,1.559421374628477,2098.6562879423827,72,-16.335786458333335,1491,0.0021174995854837133,1.0,5880,1.0,0,1.0,5880,1.0,1.0,0,11,2.3258501384869058e-107,5884,2.3258501384869058e-107,1
510,127.6,9.57201404942225,-11.572900832197458,0.7428555415652024,11.576786,9.475,2.319174,21.143160596652567,1.5763184584347973,3019.828956710772,72,-16.377255208333334,11,0.0008927250137908785,1.0,5881,1.0,0,0.9998028713855238,5418,1.0,0.9998028713855238,0,11,2.4044715013044194e-130,5903,0.0,0
511,127.9,9.652217607103438,-11.4914251600498,0.7321773683592971,11.507143,9.55,2.319174,21.123028215177605,1.5869966316407027,3567.875393162559,72,-15.243302083333333,3515,0.0006748276018054949,1.0,5880,1.0,0,1.0,5880,1.0,1.0,0,11,1.401937298923367e-90,5894,0.0,0
512,128.1,9.697369276367798,-11.43924692134867,0.7295454606148336,11.460714,9.6,2.319174,21.113012471739818,1.5896285393851661,1888.0217628843322,72,-16.226411458333335,1685,0.0019563325388700903,1.0,5880,1.0,0,1.0,5880,1.0,1.0,0,11,4.474805292694837e-178,5895,0.0,0
513,128.4,9.769326272636363,-11.364260841644244,0.7269059886481872,11.391071,9.675,2.319174,21.101671799255065,1.5922680113518126,3880.9775728143964,72,-15.4001875,3213,0.0005909023759371736,1.0,5880,1.0,0,1.0,5880,1.0,1.0,0,11,1.9660483744751787e-219,5933,1.9660483744751787e-219,1
514,128.7,9.837483968003191,-11.294092438427413,0.7290221056314067,11.321429,9.75,2.319174,21.096348485343757,1.590151894368593,2081.5811670027524,72,-15.879234375,5477,0.0016449011239047767,1.0,5880,1.0,0,1.0,5880,1.0,1.0,0,11,0.0,5989,0.0,1
515,129.0,9.910207602485308,-11.22208586010192,0.7282441883282269,11.251786,9.825,2.319174,21.089799804625464,1.590929811671773,4035.1949275714614,72,-15.766697916666667,4627,0.0005265563068363214,1.0,5881,1.0,0,1.0,5881,1.0,1.0,0,11,3.4955992644653865e-184,5920,0.0,0
516,129.3,9.978862250555483,-11.153498429166813,0.7279863232728598,11.182143,9.9,2.319174,21.08785623691781,1.59118767672714,2253.765410620992,72,-16.146182291666666,1858,0.001582987582626069,1.0,5881,1.0,0,1.0,5881,1.0,1.0,0,11,0.0,5972,0.0,0
517,129.6,10.053279799080581,-11.081314382307747,0.7285308511510697,11.1125,9.975,2.319174,21.082939140466536,1.59064314884893,4012.802031551792,72,-13.804578125,351,0.0005059393033949858,0.9999999999999999,5880,0.9999999999999999,0,0.9999999999999999,5880,0.9999999999999999,0.9999999999999999,0,11,1.5614693021365035e-173,5934,0.0,0
518,129.9,10.122679445648284,-11.01122766171787,0.7358287895012515,11.042857,10.05,2.319174,21.0813196301902,1.5833452104987482,2116.234575217449,72,-15.04365625,1042,0.0016550588720871057,0.9999999999999999,5880,0.9999999999999999,0,0.9999999999999999,5880,0.9999999999999999,0.9999999999999999,0,11,0.0,5964,0.0,0
519,130.2,10.194024383559045,-10.941182905051187,0.734894397687748,10.973214,10.125,2.319174,21.080588195006328,1.5842796023122518,3849.4156941747597,72,-15.100552083333334,1206,0.0005905168747553122,1.0,5881,1.0,0,1.0,5881,1.0,1.0,0,11,1.21985959552567e-141,5921,1.21985959552567e-141,1
520,130.5,10.274916335516362,-10.900535127700746,0.38132745839522986,10.924074,10.212963,1.961403,21.12347530265275,1.5800755416047703,2076.5772553572774,72,-15.317322916666667,701,0.001543901584434273,1.0,5881,1.0,0,1.0,5881,1.0,1.0,0,11,1.6991501075013406e-277,5917,0.0,0
521,130.8,10.36009602028523,-10.863367952737363,0.3828337347243658,10.885185,10.307407,1.961403,21.177285721642175,1.5785692652756342,3645.897919995883,72,-14.626901041666667,5183,0.0006619926024675909,1.0,5880,1.0,0,1.0,5880,1.0,1.0,0,11,6.619926024675909e-304,5987,0.0,0
