t,x,y,theta
30.622,4.264723,7.376226,-3.092042
30.725,4.244679,7.378464,-3.092552
30.821,4.210468,7.380773,-3.094614
30.925,4.190429,7.382848,-3.095062
31.021,4.170393,7.384835,-3.095463
31.125,4.149777,7.386017,-3.095865
31.222,4.129744,7.387838,-3.096222
31.325,4.110525,7.389110,-3.096598
31.422,4.074980,7.391640,-3.098591
31.525,4.054949,7.393448,-3.098916
31.621,4.035163,7.393805,-3.099234
31.725,4.015148,7.395452,-3.099502
31.822,3.995118,7.397154,-3.099792
31.925,3.975102,7.398777,-3.100072
32.022,3.955331,7.397989,-3.100135
32.126,3.935316,7.399603,-3.100402
32.222,3.915303,7.401134,-3.100629
32.326,3.880384,7.403315,-3.102259
32.422,3.860605,7.403204,-3.102355
32.526,3.826851,7.408608,-3.102927
32.623,3.793892,7.413591,-3.103272
32.725,3.761577,7.417960,-3.103761
32.823,3.730568,7.421485,-3.104201
32.926,3.698845,7.424203,-3.104914
33.023,3.668828,7.427385,-3.105404
33.126,3.639024,7.430284,-3.106011
33.223,3.619832,7.431788,-3.105684
33.327,3.599828,7.433528,-3.105470
33.423,3.569485,7.434597,-3.106321
33.526,3.540526,7.436308,-3.107153
33.623,3.521400,7.433035,-3.105745
33.726,3.492883,7.434096,-3.106645
33.823,3.463934,7.434590,-3.107826
33.926,3.436094,7.435552,-3.108799
34.023,3.416901,7.435423,-3.108865
34.126,3.389484,7.436454,-3.109794
34.223,3.362404,7.437508,-3.110783
34.326,3.334891,7.437767,-3.111817
34.423,3.308015,7.438144,-3.112490
34.527,3.282265,7.438321,-3.113282
34.624,3.256192,7.438848,-3.114005
34.727,3.230014,7.438845,-3.114735
34.824,3.210823,7.437397,-3.114676
34.926,3.190827,7.436566,-3.114623
35.023,3.170831,7.435698,-3.114590
35.126,3.150834,7.434938,-3.114569
35.223,3.125370,7.433074,-3.115189
35.327,3.105373,7.432368,-3.115120
35.423,3.085375,7.431691,-3.115110
35.527,3.059909,7.431268,-3.115777
35.624,3.039317,7.429820,-3.115714
35.727,3.020123,7.428653,-3.115634
35.824,3.000126,7.428100,-3.115564
35.927,2.967417,7.427345,-3.114800
36.024,2.947419,7.426850,-3.114698
36.128,2.927631,7.424978,-3.114638
36.224,2.907633,7.424528,-3.114574
36.327,2.887633,7.424126,-3.114496
36.424,2.855747,7.423552,-3.115460
36.528,2.835152,7.422008,-3.115479
36.624,2.815163,7.420611,-3.114974
36.727,2.795172,7.419270,-3.114492
36.824,2.775182,7.417918,-3.113993
36.927,2.755996,7.416007,-3.113510
37.024,2.735411,7.414015,-3.113040
37.128,2.715419,7.412871,-3.112600
37.224,2.696232,7.411175,-3.112138
37.328,2.676239,7.410064,-3.111728
37.424,2.655653,7.408247,-3.111356
37.528,2.635660,7.407249,-3.110933
37.625,2.616462,7.406785,-3.111033
37.727,2.596458,7.406920,-3.111127
37.825,2.576453,7.407149,-3.111199
37.928,2.555857,7.406591,-3.111236
38.024,2.536659,7.406240,-3.111304
38.128,2.516654,7.406550,-3.111336
38.225,2.496650,7.406835,-3.111367
38.328,2.476053,7.406381,-3.111384
38.425,2.456855,7.406087,-3.111426
38.528,2.436851,7.406422,-3.111460
38.626,2.416846,7.406767,-3.111480
38.728,2.396842,7.407093,-3.111514
38.825,2.377052,7.406156,-3.111496
38.928,2.357047,7.406608,-3.111491
39.025,2.337043,7.407041,-3.111469
39.128,2.317038,7.407461,-3.111444
39.225,2.297247,7.406536,-3.111449
39.328,2.277242,7.407013,-3.111436
39.425,2.257237,7.407481,-3.111457
39.528,2.237232,7.407976,-3.111442
39.625,2.217441,7.407108,-3.111450
39.728,2.197435,7.407586,-3.111515
39.825,2.177429,7.408038,-3.111572
39.928,2.157423,7.408521,-3.111619
40.025,2.138222,7.408416,-3.111662
40.129,2.117625,7.408172,-3.111698
40.225,2.097618,7.408719,-3.111726
40.329,2.077612,7.409263,-3.111756
40.426,2.058411,7.409239,-3.111785
40.528,2.038405,7.409762,-3.111837
40.626,2.017807,7.409469,-3.111894
40.729,1.997800,7.409812,-3.112052
40.826,1.978599,7.409725,-3.112101
40.929,1.958593,7.410217,-3.112150
41.026,1.937994,7.409942,-3.112188
41.129,1.917981,7.412126,-3.112558
41.226,1.898781,7.411985,-3.112603
41.329,1.878775,7.412451,-3.112624
41.426,1.858177,7.412137,-3.112635
41.530,1.838172,7.415269,-3.112746
41.626,1.818972,7.415059,-3.112772
41.730,1.798966,7.418070,-3.112933
41.826,1.778961,7.418449,-3.112932
41.930,1.759163,7.418975,-3.113273
42.026,1.739152,7.420587,-3.113615
42.129,1.719145,7.423022,-3.113787
42.227,1.699142,7.425564,-3.113885
42.330,1.678542,7.426780,-3.114052
42.427,1.659343,7.428828,-3.114134
42.530,1.639339,7.428915,-3.114185
42.627,1.619322,7.430661,-3.114424
42.730,1.598720,7.431544,-3.114721
42.826,1.579522,7.433363,-3.114849
42.930,1.559516,7.435036,-3.115078
43.027,1.539511,7.436875,-3.115229
43.129,1.520311,7.438040,-3.115423
43.227,1.499703,7.436522,-3.115991
43.330,1.479684,7.438362,-3.115924
43.427,1.459667,7.439877,-3.115922
43.530,1.439650,7.441274,-3.115946
43.627,1.419842,7.441182,-3.116005
43.730,1.399824,7.442623,-3.116017
43.827,1.379807,7.444016,-3.116032
43.930,1.359792,7.445461,-3.115831
44.027,1.340581,7.446184,-3.115747
44.130,1.319976,7.444653,-3.116235
44.227,1.299961,7.446048,-3.116131
44.330,1.279946,7.447351,-3.116028
44.428,1.260736,7.448058,-3.115889
44.530,1.240125,7.448637,-3.115826
44.628,1.220114,7.447948,-3.116341
44.731,1.200908,7.446781,-3.116777
44.828,1.182577,7.446183,-3.117065
44.931,1.161971,7.444903,-3.117504
45.027,1.141962,7.444659,-3.117939
45.131,1.122051,7.445339,-3.117323
45.331,1.081924,7.444398,-3.117068
45.428,1.062643,7.443505,-3.117133
45.531,1.044677,7.442878,-3.117304
45.628,1.025724,7.444364,-3.117090
45.731,1.007170,7.444685,-3.117322
45.828,0.989567,7.444500,-3.117744
45.931,0.971749,7.444495,-3.117880
46.028,0.953399,7.445246,-3.118070
46.131,0.935789,7.446392,-3.118277
46.228,0.916374,7.446818,-3.118290
46.332,0.898057,7.447517,-3.118214
46.428,0.878460,7.448784,-3.118124
46.532,0.862355,7.450331,-3.118584
46.628,0.842630,7.451613,-3.118507
46.732,0.823724,7.451569,-3.118557
46.828,0.803738,7.452829,-3.118388
46.931,0.783371,7.454112,-3.118225
47.028,0.764004,7.455422,-3.118239
47.132,0.744200,7.455426,-3.118322
47.229,0.723769,7.456635,-3.118165
47.332,0.703760,7.458028,-3.118260
47.429,0.684995,7.459471,-3.118411
47.532,0.665789,7.460220,-3.118515
47.629,0.645183,7.460786,-3.118605
47.732,0.625174,7.462104,-3.118726
47.829,0.605165,7.463411,-3.118803
47.932,0.585958,7.464203,-3.118932
48.029,0.565351,7.464722,-3.119022
48.132,0.545343,7.466027,-3.119121
48.229,0.525334,7.467304,-3.119251
48.332,0.506127,7.468072,-3.119355
48.429,0.485520,7.468604,-3.119442
48.532,0.465511,7.470012,-3.119565
48.629,0.447704,7.470854,-3.119654
48.732,0.433496,7.471591,-3.119731
48.829,0.422684,7.473533,-3.119937
48.932,0.414876,7.474425,-3.120067
49.029,0.408466,7.475468,-3.120200
49.133,0.406256,7.477085,-3.120337
49.229,0.406248,7.478276,-3.120430
49.332,0.406239,7.479497,-3.120513
49.430,0.406230,7.480666,-3.120586
49.533,0.406221,7.481798,-3.120653
49.629,0.406213,7.482898,-3.120710
49.733,0.406204,7.483949,-3.120762
49.830,0.406196,7.485006,-3.120799
49.933,0.406188,7.485999,-3.120849
50.030,0.406180,7.486963,-3.120878
50.132,0.406172,7.487857,-3.120917
50.230,0.406164,7.488779,-3.120943
50.332,0.406156,7.489634,-3.120977
50.430,0.406148,7.490524,-3.120989
50.533,0.406139,7.491404,-3.120976
50.630,0.403332,7.491853,-3.120993
50.733,0.398324,7.492605,-3.120973
50.830,0.389716,7.493571,-3.121008
50.933,0.378309,7.494076,-3.121046
51.030,0.364101,7.494193,-3.121042
51.133,0.346293,7.494530,-3.121055
51.229,0.326286,7.495326,-3.121016
51.333,0.305678,7.495301,-3.121025
51.431,0.286470,7.495923,-3.121113
51.533,0.266472,7.497153,-3.121103
51.630,0.246473,7.498329,-3.121132
51.733,0.226473,7.499294,-3.121164
51.831,0.207275,7.499746,-3.121139
51.933,0.186667,7.500294,-3.121265
52.030,0.166667,7.501513,-3.121316
52.134,0.147467,7.502120,-3.121384
52.230,0.127459,7.503391,-3.121463
52.334,0.106858,7.503779,-3.121574
52.430,0.086857,7.504868,-3.121658
52.534,0.067649,7.505374,-3.121697
52.631,0.047649,7.506462,-3.121728
52.733,0.027041,7.506796,-3.121764
52.831,0.007039,7.507892,-3.121849
52.933,-0.012161,7.508379,-3.121882
53.030,-0.032169,7.509393,-3.121863
53.134,-0.052769,7.509613,-3.121896
53.230,-0.072770,7.510707,-3.121952
53.334,-0.091979,7.511193,-3.121981
53.431,-0.111979,7.512307,-3.122037
53.534,-0.131981,7.513527,-3.122162
53.631,-0.152582,7.513932,-3.122241
53.734,-0.171792,7.514504,-3.122361
53.831,-0.191794,7.515540,-3.122469
53.935,-0.211804,7.516809,-3.122644
54.032,-0.232406,7.517210,-3.122783
54.134,-0.251617,7.517753,-3.122898
54.232,-0.271627,7.518854,-3.122980
54.334,-0.291628,7.519930,-3.123074
54.431,-0.312239,7.520331,-3.123221
54.535,-0.331450,7.520978,-3.123393
54.631,-0.351452,7.522213,-3.123519
54.734,-0.371462,7.523363,-3.123616
54.831,-0.392074,7.523651,-3.123696
54.935,-0.411277,7.524212,-3.123839
55.032,-0.431279,7.525373,-3.123944
55.135,-0.451281,7.526469,-3.124069
55.231,-0.471283,7.527524,-3.124141
55.335,-0.491089,7.527198,-3.124257
55.431,-0.511091,7.528278,-3.124365
55.535,-0.531093,7.529366,-3.124467
55.632,-0.550304,7.529826,-3.124517
55.735,-0.570907,7.530057,-3.124540
55.832,-0.590918,7.531061,-3.124554
55.935,-0.610927,7.532093,-3.124579
56.032,-0.630928,7.532971,-3.124567
56.135,-0.650130,7.533213,-3.124560
56.232,-0.670742,7.533396,-3.124569
56.336,-0.690752,7.534394,-3.124548
56.432,-0.710762,7.535333,-3.124552
56.536,-0.729963,7.535640,-3.124549
56.633,-0.750565,7.535788,-3.124547
56.735,-0.770577,7.536714,-3.124530
56.833,-0.789789,7.537060,-3.124555
56.935,-0.809787,7.537825,-3.124509
57.032,-0.830387,7.537881,-3.124468
57.136,-0.850387,7.538757,-3.124515
57.232,-0.869587,7.538933,-3.124517
57.336,-0.889586,7.539833,-3.124532
57.432,-0.910186,7.539899,-3.124501
57.536,-0.930184,7.540796,-3.124471
57.633,-0.949383,7.540922,-3.124430
57.736,-0.969381,7.541709,-3.124384
57.833,-0.989378,7.542470,-3.124308
57.936,-1.009977,7.542436,-3.124225
58.032,-1.029190,7.542673,-3.124178
58.136,-1.049201,7.543355,-3.124063
58.233,-1.069212,7.544065,-3.123974
58.336,-1.089810,7.544042,-3.123873
58.433,-1.109008,7.544192,-3.123794
58.536,-1.129020,7.544924,-3.123701
58.633,-1.149015,7.545601,-3.123560
58.736,-1.168228,7.545693,-3.123444
58.834,-1.188827,7.545530,-3.123396
58.936,-1.208823,7.546086,-3.123337
59.033,-1.228818,7.546793,-3.123206
59.136,-1.248031,7.546908,-3.123106
59.234,-1.268627,7.546812,-3.122995
59.336,-1.288639,7.547435,-3.122899
59.433,-1.308652,7.548129,-3.122795
59.536,-1.328664,7.548808,-3.122714
59.633,-1.347863,7.548977,-3.122718
59.737,-1.368477,7.548976,-3.122711
59.833,-1.388490,7.549674,-3.122638
59.937,-1.407687,7.549856,-3.122636
60.034,-1.427701,7.550612,-3.122611
60.137,-1.448315,7.550632,-3.122626
60.234,-1.468311,7.551264,-3.122605
60.337,-1.487525,7.551320,-3.122536
60.434,-1.507538,7.551937,-3.122484
60.537,-1.527552,7.552505,-3.122399
60.634,-1.548167,7.552512,-3.122394
60.737,-1.567365,7.552722,-3.122450
60.834,-1.587380,7.553387,-3.122374
60.937,-1.607394,7.554160,-3.122405
61.035,-1.628008,7.554175,-3.122424
61.137,-1.647222,7.554231,-3.122358
61.234,-1.667237,7.555080,-3.122391
61.337,-1.687233,7.555893,-3.122409
61.434,-1.707848,7.555810,-3.122357
61.537,-1.727045,7.555948,-3.122391
61.634,-1.747043,7.556742,-3.122411
61.738,-1.767057,7.557564,-3.122436
61.834,-1.787072,7.558517,-3.122516
61.938,-1.806888,7.558283,-3.122657
62.034,-1.826902,7.559250,-3.122744
62.138,-1.846918,7.560556,-3.122918
62.235,-1.866933,7.561970,-3.123133
62.338,-1.886750,7.562133,-3.123415
62.434,-1.906767,7.564121,-3.123888
62.538,-1.926783,7.566250,-3.124451
62.634,-1.946799,7.568839,-3.125268
62.738,-1.966017,7.570989,-3.126153
62.835,-1.998623,7.573176,-3.127330
62.938,-2.029268,7.576158,-3.128315
63.035,-2.058707,7.579163,-3.129291
63.138,-2.086413,7.581706,-3.130262
63.235,-2.115927,7.584241,-3.130968
63.338,-2.143977,7.588294,-3.132050
63.435,-2.171377,7.592310,-3.133104
63.538,-2.197314,7.595319,-3.134005
63.635,-2.224321,7.598836,-3.135135
63.738,-2.244326,7.603419,-3.136625
63.835,-2.270233,7.607762,-3.137781
63.938,-2.294966,7.611230,-3.138745
64.035,-2.320090,7.615323,-3.139748
64.138,-2.345704,7.618527,-3.140626
64.236,-2.369933,7.622219,-3.141479
64.339,-2.393341,7.625721,3.140709
